id,text,polarity
60,insanely good for the priceprosexcellent amazon media machineincredible value for the moneyvibrantppi screen with great viewing anglescompact form factorsimple but elegant functioneasy to configure parental controls optional hour battery lifesimple set upconsstuck with amazon app storeonlymp rear facing camera with slow focus and poor lowlight performanceno sd card expansion portlimited memory on thegb model buy thegb version if you want room for downloaded mediasingle band wifimono speakernot specifically developed for productivity more aimed at the web and entertainmentno gps nfc haptic feedback or ambient light sensor not deal breakers for me in this price rangequick overviewthe kindle fire hdis an entry level tablet that really packs a punchi wanted to buy myyear old daughter a tablet for her birthday and really vacillated as to what to buyif you go too cheap all you get is an outmoded slow and clunky piece of crap that wont hold up over timeif you go the way of the basic ipad mini youre giving a kidpiece of technology to knock around in their backpackwhen the fire hdwent on sale forduring cyberweek the timing couldnt have been better and i went for iti havent had this thing for a long time granted but ive seen plenty of tablets in my day and for a kidand even an adultthis thing rocksthis may not be the latest and greatest technology but you would be hard pressed to find a tablet this refined and with this good of a user experience at a similar price pointlong reviewfirst and foremost when you buy the kindle fire hdyou are getting a sweet piece of well thought out technologythe thing arrived in exactlydays from purchase and was mailed in the nondescript cardboard packaging that amazon usually uses for medium sized booksinside was a simple cardboard container that amazon uses for their frustrationfree packagingbut when i opened the frustrationfree package i was more than surprised to see that they hadnt skimped on the presentationthe box for the kindle hdhas an appleworthy simplistic beautyyou shouldnt judge a book by the cover but the look of a gift is incredibly important and the quality of the packaging absolutely reflects the attitude of the manufacturer towards the productamazon hadnt skimped here and my daughters eyes lit up when she looked at the boxinside the boxinside the box you will find the carefully packaged kindle itselfa microusb charge cord and quick start cardthe device itself is machined well without any dogeared edges or superficial flawsthe device is made of plastic but it feels solid in your handsunlike most lowend electronics the onoff button and the volume buttons also have a firm feelthe chargesync cord easily fits into the kindles microusb portthere is no jiggling and no difficulty placing the cordin the past i have bought lower end electronics with cheap usb ports that dont quite fit or easily breakthis does not seem to be the case hereset uponce you turn on the device the tablet walks you through setting up your local wifi and you enter your amazon account informationonce done all your content on amazon is available to you all kinds of media and appsyou can then decide how you want to set up the devicefire os is not standard android but anyone who is used to technology the learning curve is easyi did have to consult the amazon website for a few particular things but basically once you set the device up you will beset to gothe user interface is elegant and a great skin on androidthe limiting factor of course is that you are stuck with the amazon app storethis is rather robust at this point but still lacks the sheer number and diversity of programs that you can find on google playnevertheless the kindle fire series gives youunprecedented ease in accessing all of your amazon contentadditionally this tablet is no toyit can do anything a runofthemill android tablet can dosetting up a kids account with appropriate restrictions is a little more complicated but well worth itim all for giving children major leeway but having the web at your fingertips with no restrictions on a device that can be used in private is a little too much responsibilitythe fact is that the kids accounts can be configured to give them incredible leeway but you can also restrict total amount of use time restrict the apps they can use and the ratings of the media that they can viewfor a parent this is a godsendthere is lots of help on the tablet itself when you set up a kids account and there is additional information on the webthe screeni dont know why anyone would complain about the screen no this is not the retina display of the latest ipad minibut atppi it beats the basic ipad mini which is atppi and comes incredibly close the the latest ipad airsppigiven theinch screenppi is quite an incredible amount of resolutioneven small text comes out as crisp and unpixilatedthe rendering of color the brightness and the viewing angles are incredible for a device that would cost twice this much let alone at this price pointis the screen as good as the one on the basic ipad miniit sure seems so to my eyesmaybe its the smaller form factor but there is no real compromise herethe screen is incredibly responsive to gesturesso far there is little or no lagthe tablet has yet to freeze or staggeri realize i have not been using it for more than a couple of days but i havent seen a better screen on anything in the sub categorykudos to amazon for thisrendering of movies and complex games was far better than i ever expectedthis is a media consumption device after all and it does this incredibly wellas an old guy i would like a bigger screenbut for the ipodsmartphone generation watching media on the small screen is second natureditto on web surfing and ebooksthe screen will render web pages full size with type that is readable for me only because i wear progressive lenseswith appropriate eyewear however web surfing is a pleasant enough experiencei would prefer reading my ebooks using a larger form factor but they are serviceable on the deviceat agemy daughter isnt bothered in the leastthat said with ainch screen this tablet is not much larger than most phablets out there so if i were getting a tablet for myself i would have opted for a larger form factoruser experiencein reading professional reviews of the tablet before purchasing a lot of ink was spilled regarding the wimpiness of the hd s mediatek mtghz processor and paltrygb of ramthe first observation i would make is that it is ridiculous to expect that a tablet in this price range will purr and hum like the topoftheline galaxy tab or supedup ipadsure the hdmay suffer in comparison on some benchmarksits still atablet nottotabletstillin my hands so far the performance has been more than snappythere is very little lag i think i have more lag on my iphone s for some tasksraw hardware is absolutely an important consideration but it is meaningless unless there is a good marriage between hardware and softwareamazon has optimized the experience for those who are interested in amazon content and have really done this brilliantlyit may well be that the higherline kindles do their stuff even better but even if that is the case the experience with the kindle hdis still greati will have to see how things go as the tablet gets filled up with apps or there is some serious multitasking going onbut so far so goodimportant issuestrade offswhat are the downsides herewell atthere had to be some compromises atmegapixels the rear camera is serviceable but by no means perfecti agree with most of the reviews i read previously the camera takes too long to focus and lowlight pictures are definitely blurryweighing in atounces the hdis something of a brick by modern standardsthe larger hdxis onlyounces heavier and has a larger screen and longer battery lifeclearly the lower end components simply weight morebattery life is slated at onlyhoursi havent tried this in real life yet but most companies overestimate battery lifeto keep costs down amazon had to make some decisions and clearly they opted for an older heavier lowerend battery to achieve thisstillhours at full tilt would have been pretty amazing battery life a few short years ago so its still not too badthe hdonly has a mono speakeraudio on these kinds of devices can never be truly high end theres no way to get a fullrange speaker on something this smallthe sound though is fine for a speaker of this size but its clearly a compromisesingle band wificlearly this will slow down the web but i didnt notice this at all using amazons silk browserno issues with download times but that all depends on your networklow memory on thegb model after accounting for the os and basic apps this apparently leaves only aboutgb of memory are left over for content and additional appsgb can store aboutsongs orphotos atmb per photonot badbut it takes aboutgb to store a movieso if you dont install any apps you could possibly storemovies on yourgb hdnot greatand sadly theres no microsd card slot for memory expansionthen again the purpose of this device is really streamingyou are allowed to cache movies for later viewing but the kindle is really meant to stream content not act as a repository for ityou could opt for thegb hdbut thatll cost youafter buying the tablet though i think buying the extra memory is well worth the cost of the upgradegiven cost constraints amazon has left out some common features seen on midrange and higher end android devicesthere is no gps no nfc near field communication for close proximity neartouch transfer of data with other devices no haptic feedback that buzz you feel when you type into the keyboard and no ambient light sensor allows for automatic adjustment of screen brightness among other thingsnone of these missing items is a deal breaker for me at this price pointi think the trade offs were reasonable to keep the low price point eg id rather have the better screen than the nfc haptic feedback etcgps would have been a nice touch but it is less useful without gg lte service which is not an option on this productfire osthis is both a pro and a con for this deviceon the one hand fire os is optimized to provide a great amazoncontent experiencethere is a great marriage of hardware and software hereon the other hand fire osis less customizable and less user configurable than stock androidits not that amazon hasnt added value here but in adding an excellent amazon experience you are stuck with choices that you may not have wanted to makethe interface is elegant and i believe enjoyable to use but its locked down and some usersespecially those who like to tinker a lot with their interfacewill not appreciate this factconclusioni was far more impressed with the kindle hdthan i could have imaginedit is a lowcost product that really delivers on a high end experienceit is certainly not a highend tablet but amazon packed a lot of value into the productyou get a lot more tablet than you purchasedif you are looking for a device for one of your children and you dont want to sacrifice an arm and a leg to the technology gods this ones for you if you are looking for a great holiday gift for someone who is entrenched in the amazon universe or are looking for an entrylevel kindle this just might be the onethis is by no means a highend tablet but it is insanely good for the price,positive
61,i had thekindle fire hdinch and i loved it when i saw that there was a new cheaper pink fire hd coming out i had to get oneive been playing with it for awhile now and i love it even more than my old fire first its pink the screen is very responsive like the old one everything works quickly like the old one and it has two cameras unlike the old one the front camera is basically the same quality as the camera on myhowever the rear camera which was absent on theseems pretty high quality it takes nice clear photos also my old apps work fine on this kindlealso i love the feel of this one it fits well in the hand it has a nice heft to it that tells you its not cheap junk but its not so heavy that its going to wear out your handoverall i have no complaints i figured that i wouldnt being such a devoted fire tablet follower i dont think you can go wrong with anything in the kindle lineupupdateafter a full day of playing with it i still have no plans to downgrade my review to four stars however i will say that i have now noticed a few of the quirks others were complaining about first off i have discovered a few apps that wont play on this kindle fortunately all the major ones work also the battery life is a little shorter than my original kindle fire hdspeed and responsiveness are barely if at all inferior to original hd volume is lower but you have to remember that the smaller size necessitates one less speakerthat might seem like i found a lot of problems but the problems are extremely minor plus the tablet costsif you got the gb like i did considering the tiny size and price tag these small flaws are perfectly acceptable in my opinionlove it,neutral
62,what an incredible subtablet i saw that these were available as a preorder had a bit overin gift cards burning a hole in my account and my daughter had been hinting that she would like a new tablet i seriously considered thefor a little more but after thinking about her usage habits and the way she does what she does online i went with theand a day after it arrived discovered i had hit a homerunshe loves the tablet she loves the size and she loves the color citron she had a tablet before a fairly awful piece of equipment that cost as much as this less than a year ago and was so bad that she never bothered using it much she has had the firehdwith her since it arrivedthe specs are good but dont really tell the whole story if that was the case then the noname chinese tablet i bought her last year would have been great it wasnt this tablet has good specs and more importantly works well everything she does it just breezes through no lag no hanging up or other undesirable behavior the battery life is great much much better than the chinese tablet with a battery rated at a similar capacityin the end i was hesitant to go with this tablet the specs were good but not impressive lots of chinese tablets have similar specs at a similar price the size had me really concerned i just assumed that the smaller size was more of a cost cutting method to get the price underi was dead wrong this tablet is handy and works well that means that it gets used a lot which in the end is the true measurement of value and this one stands tall,negative
63,i purchased thegigabyte version on sale fordollars without special offers thegig version wason sale without special offers what made it something i couldnt pass up was the offer of a payment plan which i agreed to and so i made the purchase having charged me thedollars the email they sent me now said i had bought the gb version i tried to cancel the purchase they said i could not i was indeed sent angig version which i could have gotten forrealizing they had just ripped me off forbucksi proceeded to dispute the sale and recover the thing i had actually bought agig version at the price id bought itand in the way id bought it on the payment plan after days of explaining and arguing with mental deficients with a certain almost laughably greedy bent i at least got what i had paid for it wasnt easy by any means and i through some amazing zeal to take from me anything they couldthey did take away the payment deal and have charged me all at once i should mention that they also took a bit of my sanity also that seemed to be the plan explaining the obvious over and over and over again to those who barely listen and comprehend less is not funnew egg will be getting more of my business whenever possible a part of me now hates amazon they took alot of my time a large part of a good deal from me and lost a friend you suck amazon and im a prime member,neutral
64,what i didnt realize about the gb was that over half of that was used up on systemoperations got these for two of my children they cant keep any more than a game or two and a movie on the device without the low storage warning coming up which it does constantly i am forever having to delete what little i can from the stupid thing so that they can use them it also kicks you off of wifi any time the storage warning comes oni currently have a kindle that i love but these little tablets are very disappointing if you are looking to purchase be smart and upgrade to the higher memory i wish i would have,negative
65,up until now i have been a confirmed kindle junkie i loved my kindle fire but right out of the box this one was slow it takes betweenandseconds every time to load my library and the carousel the back arrow button takes me out of the book not to the last location and it just now froze while i was trying to shut it down to see if that would fix the problems each of the last three kindles ive purchased the paperwhite gave it away a regular kindle sitting in a cabinet and this one have just gotten worse i dont know if this is an isolated incident or an indication of the future but i think this is my th kindle several of them were warranty replacements inyears im not going to continue spending money on these readers that dont last very long even when they are working correctlyi just now got off the phone returning this hd,negative
66,i received last night and myyear old son and i have been using nonstop everything is responsive and smooth big bump over last generation hd which i returned it was so slow my two year old would walk away from it and take the previous generation from myyear old not a problem anymore i love theinch size so far so good cant beat for the price i would recommend at leastgb,neutral
67,my fire hdarrived this afternoon so i have just begun to test itill update this review tomorrow after i have put its features through a bit more of a trial but so far im delightedi have a bit of experience with computers kindles and android tablets so this is not i hope an uninformed reviewfirst off the tablet arrived in perfect condition beautifully packaged it was a joy to unbox and a cinch to set up i plugged it into an outlet and watched as it automatically booted up for the first time no problem neither was there any problem connecting to my existing amazon account and gmail account the system update took a while to download and install and it took even longer to get the battery charged up fully in part because i decided to use the tablet while it was chargingthe tablet itself is a solid well made slab it feels like something that is not fragile and that will last its comfortable to hold in one hand with squared edges that dont jab into ones fingers the way the edges of my thinner asus memo padtend to do it is not a featherweight but rather it weights exactly the advertisedounces the same as the venerable kindleit will largely replacei purchased it primarily as an ereader and have tested that function i rarely read in direct sunlight but often read in bed so the backlit screen is perfect for me the text is very sharp and the entire kindle reading experience is a joy text to speech in public domain books uses a pleasant female robovoice im quite happy with it i havent yet tried audible books or audio books from my public library but im quite certain they will work after i fiddle around to install the overdrive app the single speaker is loud enough for most purposesthe silk browser is fast and smooth im using it to write this review and am very pleased with the implementation of the swipe keyboard for writing word prediction is accurate the action is smooth web pages come up as quickly as they would on any of my laptop machinesmaybe even a little more quicklyamazon prime videos load and play smoothly the six inch screen is quite big enough for pleasant viewing given that i wanted a light weight device i could easily skip in a coat pocket or a back pocketi took a few test photos with the camera it works but it is only two megapixels still i have found my two megapixel cell phone camera capable of taking surprisingly good macro photographs of wildflowers and insects my initial results with this tablets camera were a bit disappointing but i have hopes of figuring out how to take better shots and will report back tomorrowto be continuedi have updated and expanded this review on my blog page google search for lake norfork adventures note the spelling of norfork or else you wont find the page that review includes some tips for sideloading apps but i devote most of my attention to the camera i do a bit of macro nature photography to help in identifying wild flowers and insects ive posted a few photos taken with this camera it is surprisingly useful,positive
68,summarythe games that you or who you are giving this device to probably won’t work on this devicethis includes minion rush angry birds adfree doofendash clash of clans and many other big hitsdo not buy this device unless you don’t play gamesi purchasedkindle fire hdtablets as gifts for my boys for christmasupon receiving them i decided to get them all setup prior to wrapping so the kids can jump right in and use them after they are unwrappedupon getting them connected to my wifi and registered on amazon i found that of the list ofgames i was going to install on it onlyof them could be found in the amazon app store from the devicethat didn’t sound right to me so i searched for the apps in the web version of the amazon app store from my pcsure enough the games are there but it shows a little red ‘x’ next to my kindle fire hdtablets in the compatibility sectionwe are not just talking about a couple of no name games here but large grossing games of the era are not compatible with this devicemy next thought was that maybe i am doing something wrong herei am a geek by nature have owned a few tablets in my time ipadipad mini sg taband i have android phonesamazon kindle ereaders so i was wondering that if i couldnt figure it out how would someone without as much geek experience do itnext i got on the phone with amazon kindle supportdon’t get ahead of methose of you who may have been on the phone with support may know where i am goingduring myminutesseconds on the phone i spoke with five people two of whom were managers across two different departmentsevery time that i was transferred to someone new the phone connection got quieter until person four… i couldnt even make out what they were sayinghere are the resolutions that i was giving by the support reps personkindle support – let’s get you to the app store support line to see if they have any clues ok maybe we can get somewhere here personapp store support – well if the game won’t install just pick a different game and be done with it did not sit very well with me mind you personapp store support manager – well it’s the app developers fault that they haven’t updated their gameswhy don’t you return the twoinch tablets and buyinch tablets because the apps should work on those oh wait their all back ordered “yes the gas doesnt work in this chevy go buy a cadillac and it should work fine”again not happy here personkindle support again – i couldnt understand her between the phone issues as well as her accentruleof customer service… support should help not frustrate personkindle support manager – the apps arent compatible because of the kindle fire operating system that recently was releasedwe are working to resolve the issue but we do not have an eta as to when the update will be availableeach person that i spoke with i had to reexplain the problem all over againi refuse to accept the fact that a company the size of amazon doesn’t have their house in order but i guess i am wrongi am sitting on two kindle fire hdtablets which each have two games on them and running out of time for christmasdon’t make the same mistake that i didi thought that these would be simple and great tablets for my kidsi was wrongheading back to what i know works and will never buy another amazon tablet again,neutral
69,slimportmy reason to buyi still own the three previous kindle fires ingeneration iihad hdmi out but whatever showed on the device appeared on the screenwith slimport only the media shows on the tv and imdb info and other info like running time and battery status etc remains on the deviceonly amazon content shows full screen howevernetflix hbogo and hulu do not settings on whatever you use as a monitor can usually take care of that but for some its a hassleamazon content was what i was mainly interested howeverdownload overnight in hd and watch the next day without the interference associated mirrorcast or second screennothing beats downloading and a cable if your wifi isnt always stableenough people are giving the pros and cons of the fire hdi love this little guygot the gbgb usable version and wish it had more but i have enough fires for games and suchthis lil guy is strictly for video so it suits me just fineim a happy camperslimport also works great with amazon mpsif you want to save space on the device just download you music to a flash drive and using the proper adapteror similar you can play your favorites with no wifi necessaryamazon content will even display lyrics if originally availableno need to use onboard storagethis is good stuff,positive
70,i love this thing this wasnt bought for my daughter or an elderly family memberi bought this for me and portability for those that dont like the fact that the kindles dont offer tts text to speech bam its here quickly hooks up to bluetooth in the car easy to keep in my pocket and with the affordable price not worrying about it getting beat up its tough well built and never plan on buying a case for itto be honest i also bought it to feel what a new iphonewould feel likesome gripes yes the camera isnt great but its good enough i do wish they would make taking pictures easier like holding down the volume button or having it available from the start screen also i have a kdx and the icon for camera actually looks like a lens and not a brake rotoruntil today hulu wasnt available kudos now i need the wsj application to workso to wrap it up nice portable on the go fire that isnt just for kids,positive
71,not a happy customer sideloading apps removes functionality the fire os is inferior to android os in terms of usability furthermore i am inhibited from using my google ecosystem on the fire osworst of all the kindle is pretty much a window into the shopping world of amazon and i am constantly reminded that i need to buy things rather than being able to use the tablet simply for work purposes i do not recommend,positive
72,the sheer value of this device cannot be understated i got thegb model and it doesnt feel like a single penny wastedtheinch screen is a bit small but wider than most phones of the same height and better suited for browsing reading and viewing media the clarity and colors in the screen are simply amazing for the price any other device atwould be lucky to look half as goodthe device feels a bit thicker than it maybe should be but as a result feels solid in your hand almost like a real paperback book i feel like if i dropped it it wouldnt break immediatelysometimes the software hiccups a bit but i havent noticed any significant slowdown it runs most games just finethe battery does what it promises and lives abouthours of useagain foror justfor the gb model this cant be beat,positive
73,bought for my toddler to watch netflixyoutube on trips and outings the price was phemomenal and i had it in mind to purchase a second for myself much to my chagrin this product is unacceptable for any adult with expectations of a goodgreat operating systemsturdy device solid weight but not too heavy my largest complaint is that its more useful as a remote control for amazon shopping more than anything else there is no google play store just copies of apps that you would commonly find the freetime app for kids is more annoying and obtrusive what is the point of a kids app that isnt intuitive for children who can not yet read and the bargain basement versions of apps crash more frequently than cellphone and other tablet versions its stylish has some interesting features email docs directly to the fire but in my opinion too much of the os is devoted to continued shopping on amazon even when you payaddl dollars to turn the screensaver adds off,neutral
74,for a first tablet this works perfectly for mei purchased this for one reason to be able to read ebooks in bed where its warm i have not been fond of reading stuff on the screen of my pc so i wasnt all that certain the fire would work for me but it works wonderfully i have already spent hours reading on it i have had the fire for about two weeks the fact that i can also watch nba games on this device and the picture is hd clear is a fabulous bit of icing on my cakethe camera seems to work just fine i discovered the selfie viewholy cats when did my nose get this big i can transfer photos to my pc easily not the nose one i had forgotten about the videotaking capacity and today was horrified to discover that id recorded a second video when i first got the fire which was the quintessential old person with new technology show including frighteningly clear mumbled narration so that works the deletion function works really well toofor people who are technologically adept yeah i cant tell you what you want to know about this devicebut even considering how low my expectations were for any ebook reader i am exceedingly delighted with my new toy,positive
75,i purchased this small kindle fire as a supplemental ereader for when i was too lazy to use my surfacehowever after playing with this adorable little tablet i am pleasantly surprised at just how capable it iswhile the device looks a little chunky the weight feels appropriate in the hand and is distributed evenly across the device the screen while onlyinches across is absolutely stunning for watching movies the userinterface is what you can expect from amazons proprietary forked android software but unlike previous iterations of the kindle fire the transitions seem much smoother and allaround zippierthe speaker on this tablet is not the best nor is it the worst if i had to draw a comparison it is probably onpar with many highend tablets fromthat were quadruple the price appstore selection is okay and you still have the option of sideloading android apks onto the device if the appstore doesnt have themfor the price you pay you are getting a hardworking bundle of fun that literally fits into your pocket amazon did a great job designing this device,neutral
76,i love this little guy hes got the display witch is amazing theres really no pixels that can been seen on the screen the battery life is ok good for adollar tablet the fire os is great too i had an hdx and i love it but i needed something more portable for reading and this fit the bill i wouldbuy this if you love kindled than youll love this little guy edit hey guys i also forgot to addthe speaker part of the review there are so much better than my hdxthey have better sound overall but the hdx s speakers always sucked not a surprise but overall everything on this tablet is just flipping awesome os firethe speakers the display the new and improved silk browser just everything this tablet is worth so much more thandollars buy thethough theonly has gb of actual user storage so not much storage for anything really at least with the gb you get gb of user storage,positive
77,i cannot tell you how much i love the kindle fire hdthe clarity of the screen is extremely impressive for as small as it is that part surpassed all my expectations it has convenient volume buttons on the side and from what i can tell the speaker quality is pretty good for something so tiny it fits perfectly in my purse so i can take it anywhere with me and it is on the light side so it doesnt weigh my bag downmy all time favorite feature on this is the goodreads button i have been saying for a few years now how much easier it would be if ereaders synced right up to goodreads and it finally happened instead of logging onto goodreads to update my progress or to add a new book to my currently reading shelf all i have to do is tap the screen hit the goodreads button and i can update everything from there it even tells me about how long it takes the average reader to read the book im currently on maybe its the book nerd in me but i was so excited about that feature that i literally shouted out loud in excitement when i saw itanother feature that spoke to the bibliophile in me was the related books feature as you are on the home screen scrolling through books it will show you a few other books you may be interested in purchasing based on the subject of that book i received this in exchange for an honest review and myhonest opinion is that compared to the original kindle fire with theinch screen that i already had this is by far my favorite one i highly recommend it if you are mainly using it for reading you will get over its small size rather quickly when you see the amazing features and incredible screen quality,positive
78,this has quickly become my favorite tablet i own every version of the kindle lineup from the original kindle fire right up to the hdxand hdxinch i also have an ipadand an ipad mini both of which are gathering dust because i prefer to use the kindle hdxwhich is lighter faster and easier to transfer files directly from my pc i did not expect the hdto be as good as it is but now i can’t do without it it is easy to hold and transport and fits nicely into a small bag the screen clarity is excellent wifi is faster than previous versions and the sound is much better than i expected in fact i think music sounds better on the hdthan the hdxwhich by the way is the only amazon tablet i have regretted buying i should have returned the hdx because the blue haze around the edges made the device virtually unusable comparing the hdand the hdxi would say the hdis far better in quality and less than half the price of the hdx at least when i bought the hdx last year moreover the hdhas both rear and front cameras and while i don’t use them much i find the picture capability suits my limited purposes such as scanning receipts and other documents battery life is comparable with previous versions not better or worseone other point is worth making since i haven’t heard other reviewers comment on it text on the hdis remarkably readable before i bought the fire i feared that text would too small to read on ainch screen but the software upgrades have made a huge difference reading newspapers and magazines on the fire is a real pleasure the text size automatically adjusts to the screen so that if you enlarge text you can read everything in one screen rather than seeing portions of a line as before the same thing is true with documents especially if you use the wps office on the fire i can read my word documents just as easily on ainch screen as on theonei am very happy with the fire hdthe hdxis still the king of amazon’s tablets and it has replaced my laptop when i travel the fire hdis a close second don’t hesitate to buy it you won’t be disappointed and you will be surprised how quickly it will become your preferred device,positive
79,good for travel and consuming amazon content i wanted this small fire for when i fly and want to watch tv or movies most of the content provided by the airlines is old or low quality since i have a prime account i can choose from a fair selection to load for freei was pleasantly surprised that even the good mode gives a pretty clear picturei tested it with the pilot episode of the sopranosits a good picture took just below mbi got the gb fire so i can easily fitsimilar episodes which would cover any domestic trip including airport stopsone warning video has an expiry date which for the sopranos was three daysoverall performance was goodi was impressed by the email app that came with it i found and set up my office email no problem its not thin and light rather heavynot for carrying around with you in a pocket for long times its a limited android the apps available without rooting or side loading are not extensive youtube worked wellthe biggest weakness is that it doesnt have google apps or google docs the app store is small id recommend it ifyou are a prime member andyou want it mainly to consume amazon content andyou dont need google appsbest part it is cool to be able to download for free so many videos and prime music keeping in touch with email and the officetype suite apps you can buy to view office docs i got mobisystems office suitepro and when a coworker sent me a word doc attachment to my email it opened easilyalso basic photo apps and of course books are there i use apple devices normally so it did take a day to get used to using the android style interfaceit automatically loaded my kindle books no problemwifi connectivity worked welli would actually rate thisand a half stars with half a star off for missing a broad range of android apps especially google apps,neutral
80,very disappointed i purchased my fire new a few weeks ago a couple of days after i purchased it the screen would go black while i was trying to play a game or view anything online i had to continuously restart it by pressing the power button i noticed that the problem got worse if i was hand holding it if it was laying on a flat surface it would still shut off on its own but not as frequentlyi did thesecond restart i did ittimes and the problem continued i chatted with a customer service person at the amazon site while she was very nicehelpful the problem continued basically my kindle firehd is almost impossible to use as i cant view anything for more thanseconds without it going black then switching to the recommended ads screen i tried disabling this feature thinking it might help but the problem continuesi purchased an offbrand android based inexpensive tablet for my kid and it works perfectly compared to my fire my wifes old offbrand android based tablet also works flawlesslyi really wanted to like this tablet but i am truly frustrated with it my next step will be to contact customer service yet again im seriously thinking about giving upand returning it,negative
81,i am not a computer masteri am a middle aged mom who likes to read surf the internet do some facebooking and messagingso perfect is not so important for me i see no problems or drawbacks with this producti love iti have other kindlesthis one is just a little larger than my phone and does so many things i love to dogreat size for pocketting or pursingthe portability meets my needs perfectlyloving my newest kindle,positive
82,my old tablet died this was a gift from my husband best husband ever this amazon fire hd does it all without breaking the bank everything loads instantly plays perfect without lagging is very bright clear and quick seriously worth every penny i love the kindle freetime my grandson can play without any worries thank you amazon and my darling husband,positive
83,the device is good for an adult with an account or possibly for one device shared amongst family membersunfortunately my daughter bought this with her birthday money and amazon does not have good programming options for children in a household with their own deviceso after speaking with a rep from amazon three times it has been determined that these are my three options and their flawsthe free time appis good for controlling some things like books music and some apps however it limits the child to those items onlyunder the free time app they can not take photos videos skype or any other fun apps they would enjoyparental controlsunder the parental controls you can not turn off the cloud option in booksthis allows the child to see all your books in your librarythey can swipe between the two indiscriminately this eliminates the need to choose which books you choose to download to the device as they can read all of themset up their own accountif you have prime as i do you can not share it you can share prime for shipping but not videos books etc so that membership fee looses valueif you purchase a book for your child you have to gift or loan it to themyou will also need to set up an email for the child as wellamazon is a big company and i am disappointed that they cant do this better,negative
84,oh my god i am so in love with my kindle i was so scared to clickpurchased but i did my research on youtube and read a few feedback from people who purchased the kindle and was soldits the perfect size its bigger thanmy samsung galaxy noteand smaller than your average tablet so its right in between thescreen size is perfect for reading idownload all my favorite apps its really cool,positive
85,constantly freezes and sometimes the screen does not work when i touch it it also does not turn on when fully charged every once in a while i have an ipad mini and i do not have any of these issues i exchanged it a few days after i noticed the issues but unfortunately the second one i received had the same issues,negative
86,i recently purchased myself this th generation kindle firehd device during thanksgiving as an upgrade over my st generation kindle firefirst things first you will want to get yourself a case for this as its its at a size that feels awkwardly big and small at the same time and you dont want to accidentally drop it which is easy since it also felt heavier than i would expect for something that sizehowever itll probably be difficult to find a case for this device in stores due to its unconventional sizei tried at best buy and a couple stores but eventually ordered a moko fire hdcaseslim folding cover from amazon a week later and it does the jobbuild quality wise this device feels solidit doesnt bend or feel plasticlikespeedthis thing is fast at least way faster than my old kindle wasits quick to start and very responsivereadingslightly smaller than my old kindle it will display less words per pageeasy to read just like my old kindlevideothe video on this thing is awesomehd quality and very sharpmy only complaint with the videos is that theres not enough space on the device for me to download any hd movies for offline viewingid thinkgbs would be enough but with the few movies i tried to download it complained about spacewhen i tried downloading in lower quality it workedeither i need to try a shorter movie or not download in hdas far as watching streams though its great and works flawlesslysoundim not qualified for rating sound since i have a hearing disability but when i plug in my earbuds and listen to prime music it sounds greatas far as the speakers they work and i can hear it when its turned up all the wayas far as quality of that internal speaker i think its suffice but youll probably be like me and use earbudsappsi only installed a few apps on this thing like youtube twitch spotify pocket etc and they work fine just like they would on an android devicecamerai only took one picture with the front facing camera and it was alrightfortunately my image didnt break the devicei dont intend to really take pictures with my kindle and i havent bothered taking any photos with the back facing camerafor simple photos i think its more than acquitbattery lifeso far it seems to be pretty good with battery life but has a little bit less capacity than my old kindle had but considering that this does much more stuff and last hours and hours and hours before requiring a charge im not worried at all about itabout the ads there are ads on the lock screenmeaning nothing more than that which you simply swipe to unlock thatsswipe notoryoure not forced to buy anything or click thru a bunch of surveys and i wouldnt bother paying extra to have them removedthey arent annoying or intrusive and you only see them on the lock screenif you liked an ad that you swiped past you can view them under offers in the menushoppingshopping on this thing is easyi purchased my case for this kindle via from this kindlei also purchased a few kindle booksthe whole experience was straight forward and easyfor those who want to set restrictions due to children etc there are settings you can set but i havent really played with themamazon prime servicelets all be honest here the kindle fire is really an amazon prime consumption device obviously if youre not utilizing amazon prime then this devices killer features will mostly be overlookedsure you can watch youtube on it but the prime service is what really makes this device rockwith a prime subscription youll have access to all sorts of music and videos that without id have a hard time justifying purchasing a kindle fire over a generic minitabletoverall im very satisfied with my kindle fire hdpurchase and it has been at my side pretty much since purchase effectively replacing my old kindleprosfast response softwarehardwarehd video playbackgreat with amazon primebuild quality feels solidaffordableconsheavier than i expectedkind of an awkward size like an oversize smart phone hard to find cases fornot enough memory to download hd movies for offline viewing at least for me,neutral
87,this is my third kindle i had the first generation then the hdthen this one i did a lot of research and comparison shopping before i bought this one i was torn i wanted something smaller than theand in this case it was the only one of any brand that was smaller than thebut the hdxwas a lot sleeker than this one this one has got some bulk to it surprising bulk for such a compact size and its boxy compared to the hdxhowever i stuck to my desire for a smaller kindle and i am not disappointed at all i love it i really like reading magazines on it for such a small screen theyve done a great job of presenting the magazine pages in a way that makes them clear and easy to read and the resolution wow i can see a huge difference between my old hdand this one this one is truly beautiful i guess some are bummed that this one doesnt have the mayday function on it but that has never appealed to me a chat session or email is just fine with me this one has turned out to be everything i wanted and has surpassed my expectations in many ways well done amazon once again,positive
